iso3_a,iso3_b,psw_tree,psw_cognet
NZL,THA,0.14017617999999998,0.17086576
NZL,TUN,0.06318873000000003,0.12806095
NZL,TWN,0.021311039999999948,0.01837438
NZL,UKR,0.20063001000000003,0.17162715
NZL,URY,0.26094185999999997,0.40702128
NZL,USA,0.66709471,0.6995635
NZL,UZB,0.055639389999999955,0.049586549
NZL,VEN,0.13159841000000005,0.31358427
NZL,ZAF,0.17925000000000002,0.18077663
PAK,PAK,1.0,1.0
PAK,PER,0.20084058999999999,0.097887211
PAK,PHL,0.10613178999999995,0.092394404
PAK,POL,0.20640218,0.11449017
PAK,PRT,0.25062019,0.15472583
PAK,ROU,0.22756814999999997,0.13421419
PAK,RUS,0.16539948999999998,0.072297677
PAK,SLV,0.23107087999999998,0.11277228
PAK,SRB,0.25819563999999995,0.013445484
PAK,SVK,0.18533033,0.086399265
PAK,SVN,0.29807722999999997,0.12535915
PAK,SWE,0.25335997,0.18127009
PAK,THA,0.06172900999999997,0.067447767
PAK,TUN,0.062122760000000055,0.053204358
PAK,TWN,0.00034672000000002257,0.0057277926
PAK,UKR,0.18138611000000004,0.072583713
PAK,URY,0.25228357,0.1401677
PAK,USA,0.32175273000000004,0.23192666
PAK,UZB,0.059987780000000046,0.023461469
PAK,VEN,0.22712237000000002,0.11083275
PAK,ZAF,0.08637333000000003,0.064900935
PER,PER,1.0,1.0
PER,PHL,0.036298750000000046,0.13703273
PER,POL,0.11860347000000004,0.18068615
PER,PRT,0.5528959,0.58381647
PER,ROU,0.30284113,0.36373341
PER,RUS,0.10670977999999998,0.13407397
PER,SLV,0.85933521,0.8597337
PER,SRB,0.40155463999999996,0.032509826
PER,SVK,0.11179804999999998,0.13473168
PER,SVN,0.37425643,0.17940567
PER,SWE,0.13734095999999996,0.23872198
PER,THA,0.02230083999999999,0.075082704
PER,TUN,0.11184675,0.1364169
PER,TWN,0.00252730000000001,0.0074800286
PER,UKR,0.11616135000000005,0.13078848
PER,URY,0.7000477,0.73292911
PER,USA,0.22443002,0.38217428
PER,UZB,0.036584790000000034,0.041973554
PER,VEN,0.84411006,0.844226
PER,ZAF,0.032943550000000044,0.079249196
PHL,PHL,1.0,1.0
PHL,POL,0.10895907999999999,0.12930648
PHL,PRT,0.08471441000000002,0.19524936
PHL,ROU,0.10216367000000004,0.16343094
PHL,RUS,0.06153845999999996,0.073490545
PHL,SLV,0.042057220000000006,0.15778431
PHL,SRB,0.054972710000000036,0.014368027
PHL,SVK,0.08689188999999997,0.09570311
PHL,SVN,0.11933963999999997,0.1417318
PHL,SWE,0.17049484999999998,0.21079674
PHL,THA,0.05247210999999996,0.071129456
PHL,TUN,0.020312189999999952,0.05628486
PHL,TWN,0.009854970000000018,0.0096794534
PHL,UKR,0.06825082999999998,0.07394734
PHL,URY,0.08847052,0.18528135
PHL,USA,0.24031888999999995,0.28002822
PHL,UZB,0.01865028999999996,0.021854635
PHL,VEN,0.04116410000000004,0.15504026
PHL,ZAF,0.06352555999999998,0.074010462
POL,POL,1.0,1.0
POL,PRT,0.17778695,0.26081842
POL,ROU,0.21466379999999996,0.24352236
POL,RUS,0.42459970999999996,0.37023675
POL,SLV,0.13674301,0.20808144
POL,SRB,0.36197698,0.061983194
POL,SVK,0.42895585,0.3138167
POL,SVN,0.37841833,0.33217385
POL,SWE,0.27058636999999996,0.29453829
POL,THA,0.06259124999999999,0.084976494
POL,TUN,0.04404907999999996,0.076630391
POL,TWN,0.00014835999999995853,0.007084189
POL,UKR,0.46329646999999996,0.37625811
POL,URY,0.18353295000000003,0.23834458
POL,USA,0.31514198000000004,0.32816222
POL,UZB,0.14109713000000002,0.12025705
POL,VEN,0.13450205000000004,0.20474237
POL,ZAF,0.08893823999999995,0.095770225
PRT,PRT,1.0,1.0
PRT,ROU,0.34327847,0.46619675
PRT,RUS,0.13960266,0.17897904
PRT,SLV,0.63512623,0.67102104
PRT,SRB,0.4056803,0.042063642
PRT,SVK,0.15896940000000004,0.19324549
PRT,SVN,0.41810804999999995,0.26863909
PRT,SWE,0.22812968,0.36781427
PRT,THA,0.050368610000000036,0.11804194
PRT,TUN,0.13133854,0.17613769
PRT,TWN,0.0012484799999999963,0.0098842541
PRT,UKR,0.15300261999999998,0.17813766
PRT,URY,0.56060928,0.62835205
PRT,USA,0.32260859,0.50929391
PRT,UZB,0.04633909000000003,0.05509847
PRT,VEN,0.62523001,0.66049004
PRT,ZAF,0.06876665000000004,0.12145659
ROU,ROU,1.0,1.0
ROU,RUS,0.17869263999999996,0.18493617
ROU,SLV,0.34815704999999997,0.41827473
ROU,SRB,0.21113216999999995,0.041329872
ROU,SVK,0.19365591000000004,0.18643908
ROU,SVN,0.24721139999999997,0.25714073
ROU,SWE,0.25748181000000003,0.32422164
ROU,THA,0.059584259999999944,0.10332523
ROU,TUN,0.09213656000000003,0.13818473
ROU,TWN,0.0001929400000000303,0.0076868613
ROU,UKR,0.19697785,0.18318295
ROU,URY,0.34704435,0.41886398
ROU,USA,0.32698618999999995,0.42412052
ROU,UZB,0.06016153000000002,0.058088318
ROU,VEN,0.34225273,0.41143739
ROU,ZAF,0.08264225999999997,0.10825828
RUS,RUS,1.0,1.0
RUS,SLV,0.12276942000000002,0.15424119
RUS,SRB,0.44947760999999997,0.11151498
RUS,SVK,0.42904031,0.37412921
RUS,SVN,0.36564456999999995,0.35283318
RUS,SWE,0.17648131,0.17644939
RUS,THA,0.035609780000000035,0.052203059
RUS,TUN,0.03395581000000003,0.053095769
RUS,TWN,0.00040196999999997374,0.0088675059
RUS,UKR,0.75146568,0.65626991
RUS,URY,0.14397340999999997,0.1644475
RUS,USA,0.18801159,0.18378285
RUS,UZB,0.26016777999999996,0.24586019
RUS,VEN,0.12106264,0.15197679
RUS,ZAF,0.05405557000000005,0.062216453
SLV,SLV,1.0,1.0
SLV,SRB,0.46131116000000005,0.037382312
SLV,SVK,0.12881922999999995,0.15516293
SLV,SVN,0.43039358000000005,0.20669854
SLV,SWE,0.15857142000000002,0.27517915
SLV,THA,0.02577889,0.086483985
SLV,TUN,0.12861829999999996,0.15683274
SLV,TWN,0.00020324999999998816,0.0083650742
SLV,UKR,0.13364445999999996,0.1504712
SLV,URY,0.80407692,0.8421514
SLV,USA,0.25872545999999996,0.43995741
SLV,UZB,0.04205482999999999,0.048278466
SLV,VEN,0.96922534,0.96976107
SLV,ZAF,0.03813696,0.09131927
SRB,SRB,1.0,1.0
SRB,SVK,0.36946546999999996,0.063256271
SRB,SVN,0.47411263000000003,0.06544482
SRB,SWE,0.18396235000000005,0.033076752
SRB,THA,0.03330820999999995,0.0098483656
SRB,TUN,0.42487705,0.013522722
SRB,TWN,0.0010170299999999743,0.0022205194
SRB,UKR,0.48693103000000004,0.10078068
SRB,URY,0.40341103,0.038211059
SRB,USA,0.22213411000000005,0.036165025
SRB,UZB,0.15137035,0.036874555
SRB,VEN,0.45565897,0.036822826
SRB,ZAF,0.050133879999999964,0.011406452
SVK,SVK,1.0,1.0
SVK,SVN,0.36193310999999995,0.33278257
SVK,SWE,0.22798412999999995,0.22516811
SVK,THA,0.050036190000000036,0.063219331
SVK,TUN,0.039482530000000016,0.057836406
SVK,TWN,0.00012118000000005402,0.0076975138
SVK,UKR,0.46675122,0.36580595
SVK,URY,0.16362602000000004,0.17732787
SVK,USA,0.2551645,0.23887849
SVK,UZB,0.14320600000000006,0.1224625
SVK,VEN,0.12674129,0.15265128
SVK,ZAF,0.07299440999999995,0.073587105
SVN,SVN,1.0,1.0
SVN,SWE,0.30957961,0.32466638
SVN,THA,0.06966686,0.091824211
SVN,TUN,0.40516430000000003,0.079920366
SVN,TWN,0.00016092999999994806,0.0076785581
SVN,UKR,0.40254307,0.34217632
SVN,URY,0.41871320999999995,0.2448376
SVN,USA,0.38786613999999997,0.35994834
SVN,UZB,0.12064474999999997,0.11403415
SVN,VEN,0.42478954999999996,0.20320959
SVN,ZAF,0.09727799999999998,0.10513005
SWE,SWE,1.0,1.0
SWE,THA,0.09778129999999996,0.13303225
SWE,TUN,0.06202715999999997,0.10653882
SWE,TWN,0.0014933900000000389,0.0080471151
SWE,UKR,0.19396340999999995,0.17657274
SWE,URY,0.23615134000000004,0.33833954
SWE,USA,0.47926670000000005,0.54369944
SWE,UZB,0.05745089000000003,0.053070705
SWE,VEN,0.15550447,0.27024686
SWE,ZAF,0.13480537999999997,0.1539901
THA,THA,1.0,1.0
THA,TUN,0.012573539999999994,0.036067735
THA,TWN,0.01564686999999998,0.016345546
THA,UKR,0.03950273999999998,0.051533345
THA,URY,0.05190766000000002,0.10653084
THA,USA,0.13636373999999996,0.17328274
THA,UZB,0.01082802000000005,0.015921604
THA,VEN,0.02523993999999996,0.085006364
THA,ZAF,0.036253690000000005,0.049285445
TUN,TUN,1.0,1.0
TUN,TWN,0.0012881799999999721,0.0043057851
TUN,UKR,0.037608920000000046,0.052254237
TUN,URY,0.11711490000000002,0.15302855
TUN,USA,0.07773065999999995,0.14280444
TUN,UZB,0.01120078999999996,0.017267803
TUN,VEN,0.12894052,0.15426083
TUN,ZAF,0.01682550000000005,0.037325844
TWN,TWN,1.0,1.0
TWN,UKR,0.00011313000000001683,0.0085348161
TWN,URY,0.000652969999999975,0.0085528335
TWN,USA,0.007371660000000002,0.011790262
TWN,UZB,8.070000000004462e-05,0.0033710911
TWN,VEN,6.092000000001985e-05,0.0082182335
TWN,ZAF,8.869000000000238e-05,0.0047266437
UKR,UKR,1.0,1.0
UKR,URY,0.15739888000000002,0.16126555
UKR,USA,0.20800244999999995,0.18334129
UKR,UZB,0.25205051999999994,0.21742412
UKR,VEN,0.13179039999999997,0.14834669
UKR,ZAF,0.05970275000000003,0.061405256
URY,URY,1.0,1.0
URY,USA,0.35557448999999997,0.50382447
URY,UZB,0.0477919,0.050599106
URY,VEN,0.78978202,0.82703018
URY,ZAF,0.07101904999999997,0.11290992
USA,USA,1.0,1.0
USA,UZB,0.05822240999999995,0.05340014
USA,VEN,0.25378787999999997,0.4321382
USA,ZAF,0.17614149999999995,0.18345237
UZB,UZB,1.0,1.0
UZB,VEN,0.04146665000000005,0.047581546
UZB,ZAF,0.016920979999999974,0.01914444
VEN,VEN,1.0,1.0
VEN,ZAF,0.03735756999999995,0.08970353
ZAF,ZAF,1.0,1.0
