countrycode_1,countrycode_2,lingdist_tree_weighted,lingprox_CogNet_weighted,lingprox_GLED_weighted,common_official
CAF,ZAF,.89766377,.016386295,.013588209,0
CAF,ZMB,.89254248,.016054429,.013982521,0
CAF,ZWE,.89314103,.016843567,.011635451,0
CAN,ABW,.73130542,.34824851,.32785121,1
CAN,AFG,.84880763,.028504755,.12106252,0
CAN,AGO,.88209498,.19935815,.17051619,0
CAN,AIA,.97192645,.027155854,.025648145,1
CAN,ALA,.78011471,.29399845,.50192952,0
CAN,ALB,.81911248,.010840677,.15028372,0
CAN,AND,.68377858,.46128353,.42199969,1
CAN,ARE,.76725566,.24208711,.23870127,1
CAN,ARG,.70866227,.408512,.39880103,0
CAN,ARM,.81254852,.089242935,.17211811,0
CAN,ASM,.68425053,.35501117,.33665198,1
CAN,ATG,.89455795,.1144956,.10813873,1
CAN,AUS,.48165396,.57831305,.55004048,1
CAN,AUT,.59726244,.3070395,.29607901,0
CAN,AZE,.94228595,.054257348,.069714688,0
CAN,BDI,.9714368,.04156927,.033817265,1
CAN,BEL,.63720345,.42048559,.45588425,1
CAN,BEN,.90015018,.12283808,.09946084,1
CAN,BES,.84669352,.19206294,.17639534,1
CAN,BFA,.93410361,.1024272,.083442502,1
CAN,BGD,.78791261,.15047646,.23081698,0
CAN,BGR,.76391697,.23019461,.28059378,0
CAN,BHR,.95004839,.026936553,.042398807,1
CAN,BHS,.93929809,.068754368,.06166539,1
CAN,BIH,.71471107,.031669024,.13574269,0
CAN,BLM,.71686399,.44588217,.36292428,1
CAN,BLR,.78606689,.20364216,.25573608,0
CAN,BLZ,.68303794,.38654304,.37120241,1
CAN,BMU,.39558172,.68308586,.64381051,1
CAN,BOL,.79987472,.30333984,.29927009,0
CAN,BRA,.73907065,.41982371,.36363637,0
CAN,BRB,.90957314,.097549446,.092133485,1
CAN,BRN,.81983715,.19941235,.18765385,1
CAN,BTN,.97879231,.0046486165,.0054920097,1
CAN,BWA,.81839156,.23718651,.19062337,1
CAN,CAF,.95061541,.074746557,.060710095,1
CAN,CAN,.55301309,.52752054,.49164012,1
CAN,CCK,.84465897,.17342715,.16379838,1
CAN,CHE,.61735833,.37708655,.47491342,1
CAN,CHL,.7247104,.39807799,.3902005,0
CAN,CHN,.96884567,.028936112,.036681127,0
CAN,CIV,.90705341,.11987697,.09774524,1
CAN,CMR,.80171329,.25262487,.22331057,1
CAN,COD,.91251165,.13782403,.1109491,1
CAN,COG,.85564613,.22719117,.18438607,1
CAN,COK,.7018711,.3324756,.31401637,1
CAN,COL,.74122274,.38530689,.37930778,0
CAN,COM,.92834091,.1103576,.089637779,1
CAN,CPV,.89471495,.17918859,.15323086,0
CAN,CRI,.73030883,.39380661,.38651755,0
CAN,CUB,.75416821,.37503147,.37029055,0
CAN,CUW,.93656838,.10344221,.083012052,0
CAN,CXR,.7155779,.31827471,.30187646,1
CAN,CYM,.41746974,.65934557,.62151337,1
CAN,CYP,.68968958,.31455654,.34131768,0
CAN,CZE,.75709569,.24125908,.26671177,0
CAN,DEU,.62091422,.42101035,.47235435,0
CAN,DJI,.88833684,.1746065,.13919415,1
CAN,DMA,.67838734,.37135494,.34354407,1
CAN,DNK,.63428938,.44801989,.53142142,0
CAN,DOM,.76434571,.36269951,.35276449,0
CAN,DZA,.92558897,.10170537,.082118243,0
CAN,ECU,.7708984,.34789473,.34398812,0
CAN,EGY,.8921513,.11848027,.10899227,0
CAN,ERI,.99167877,.0078612184,.0064492468,1
CAN,ESH,.92460728,.10907958,.087529294,0
CAN,ESP,.70533389,.4055512,.38566768,0
CAN,EST,.79047483,.23282349,.24024777,0
CAN,ETH,.99415118,.0066975276,.0039452515,0
CAN,FIN,.74421674,.35026559,.34135839,0
CAN,FJI,.82307547,.14292777,.13299067,1
CAN,FLK,.38147146,.6937086,.65519351,1
CAN,FRA,.63859069,.49070174,.43821239,1
CAN,FRO,.72573423,.18840364,.48483279,0
CAN,FSM,.77862054,.24599271,.23201112,1
CAN,GAB,.81044078,.29640388,.24080798,1
CAN,GBR,.48707208,.58930713,.5564664,1
CAN,GEO,.93245625,.082597218,.081137612,0
CAN,GGY,.3825852,.6912753,.65289533,1
CAN,GHA,.79902035,.2207195,.20767635,1
CAN,GIB,.54833114,.54112351,.51678425,1
CAN,GIN,.92562836,.11676476,.094885066,1
CAN,GLP,.85129958,.23753983,.19046369,1
CAN,GMB,.92641592,.10635349,.088519625,1
CAN,GNB,.96230364,.058294658,.050213836,0
CAN,GNQ,.82624584,.26117751,.24307428,0
CAN,GRC,.68247879,.29968548,.34851435,0
CAN,GRD,.96526444,.034689631,.032763757,1
CAN,GRL,.96188724,.060954269,.059071574,0
CAN,GTM,.80171269,.30256909,.29872119,0
CAN,GUF,.84273666,.24658197,.1983449,1
CAN,GUM,.72424191,.33509573,.30469301,1
CAN,GUY,.91345513,.093172096,.08740817,1
CAN,HKG,.81837851,.1985997,.19504336,0
CAN,HND,.75482774,.37316164,.3683432,0
CAN,HRV,.63438839,.34881586,.38150391,0
CAN,HTI,.90039152,.21072638,.12757881,1
CAN,HUN,.85089767,.20822792,.17478356,0
CAN,IDN,.99397224,.051116254,.0057061543,0
CAN,IMN,.39083928,.68082243,.64456737,1
CAN,IND,.78845167,.16416217,.19618821,1
CAN,IOT,.38147146,.6937086,.65519351,1
CAN,IRL,.51047426,.55459023,.53123093,1
CAN,IRN,.86852926,.0034853087,.14211723,0
CAN,IRQ,.87370861,.1217451,.12245177,0
CAN,ISL,.55381888,.4982675,.55998623,0
CAN,ISR,.78314185,.24291396,.23015873,0
CAN,ITA,.68773854,.34651691,.40934283,0
CAN,JAM,.97084558,.044607703,.029029898,1
CAN,JEY,.40378761,.66969091,.63079965,1
CAN,JOR,.88203669,.12773842,.11916323,0
CAN,JPN,.9477061,.24738242,.055553664,0
CAN,KAZ,.87920147,.13559949,.14361708,0
CAN,KEN,.7483108,.28140926,.2651808,1
CAN,KGZ,.94300181,.072541475,.070381023,0
CAN,KHM,.88939285,.14110357,.11807416,0
CAN,KIR,.8472302,.17182298,.15876995,1
CAN,KNA,.98076224,.015503083,.017952701,1
CAN,KOR,.88178909,.16305019,.12498935,0
CAN,KWT,.96321529,.028085062,.037914474,0
CAN,LAO,.99003339,.024615847,.012333082,0
CAN,LBN,.8474443,.19003062,.16871306,1
CAN,LBR,.96652353,.0042354888,.0040548937,1
CAN,LBY,.98262393,.01294802,.0070444471,0
CAN,LCA,.83948088,.17893726,.17158061,1
CAN,LIE,.69405323,.018126916,.43817359,0
CAN,LKA,.79555166,.15731332,.12141058,1
CAN,LSO,.88079619,.15693375,.12492673,1
CAN,LTU,.76544267,.20117649,.26009306,0
CAN,LUX,.64432448,.41784972,.37904286,1
CAN,LVA,.75427812,.19609845,.26803041,0
CAN,MAC,.8644948,.149194,.14846087,0
CAN,MAF,.8553111,.18674822,.15869275,1
CAN,MAR,.90446728,.12691565,.1067887,0
CAN,MCO,.68336999,.40897283,.42062712,1
CAN,MDA,.80212724,.25054154,.30531985,0
CAN,MDG,.89754999,.14926223,.12721458,1
CAN,MDV,.84868664,.0060055307,3.9148185e-06,1
CAN,MEX,.74565065,.37537545,.3690016,0
CAN,MHL,.6607914,.37849799,.35748357,1
CAN,MKD,.82980472,.090395488,.2072915,0
CAN,MLI,.9572193,.068311058,.054318592,1
CAN,MLT,.70990163,.35909134,.3424927,1
CAN,MMR,.98843044,.01371905,.011824102,0
CAN,MNE,.69731802,.14842558,.16949542,0
CAN,MNG,.95366609,.046526141,.057249788,0
CAN,MNP,.62817973,.42841372,.39382386,1
CAN,MOZ,.91347343,.1443271,.12381422,0
CAN,MRT,.95991027,.051839687,.039193098,1
CAN,MSR,.98079455,.017144891,.016192995,1
CAN,MTQ,.85307014,.23168318,.18814239,1
CAN,MUS,.80400431,.26977471,.23042791,1
CAN,MWI,.96892405,.031713229,.03011881,1
CAN,MYS,.84956467,.16219828,.15946129,1
CAN,MYT,.86970782,.20239338,.16501138,1
CAN,NAM,.86605817,.14001115,.14671546,1
CAN,NCL,.76388675,.37359861,.30333021,1
CAN,NER,.78682405,.054020919,.041564912,1
CAN,NFK,.67981553,.36031318,.33873951,1
CAN,NGA,.85752499,.1024819,.095794678,1
CAN,NIC,.75759727,.36958861,.36486447,0
CAN,NIU,.78539795,.23803727,.2248213,1
CAN,NLD,.59730029,.43399045,.49948975,0
CAN,NOR,.61260676,.31092376,.55758595,0
CAN,NPL,.86191171,.0042358008,.0045306436,0
CAN,NRU,.68274719,.35481122,.33395785,1
CAN,NZL,.48216489,.57990015,.55137724,1
CAN,OMN,.9636178,.021762565,.027664976,0
CAN,PAK,.71184593,.19983509,.16052885,1
CAN,PAN,.75716424,.35457835,.34743431,0
CAN,PCN,.99916971,.0034391675,0,1
CAN,PER,.78526908,.32740065,.32330671,0
CAN,PHL,.80890596,.23743275,.2000124,1
CAN,PLW,.63532257,.40944603,.38376096,1
CAN,PNG,.9465093,.0940357,.055800006,1
CAN,POL,.73537529,.28747535,.3085964,0
CAN,PRI,.63206232,.47983658,.4641636,1
CAN,PRK,.99614936,.041603941,.0038903928,0
CAN,PRT,.68192798,.46934181,.41365123,0
CAN,PRY,.86811805,.19991411,.19706146,0
CAN,PSE,.98503309,.014807064,.0096043758,0
CAN,PYF,.74660224,.40139386,.32596365,1
CAN,QAT,.95105916,.034346838,.032981902,0
CAN,REU,.81813413,.28260538,.23124543,1
CAN,ROU,.6984846,.39271507,.42133546,0
CAN,RUS,.83021784,.17007683,.20650733,0
CAN,RWA,.90403271,.11822385,.10390908,1
CAN,SAU,.96780467,.019712918,.018004131,0
CAN,SDN,.98321778,.0079166032,.0035926742,1
CAN,SEN,.96017355,.063913532,.050032236,1
CAN,SGP,.76890957,.25578746,.24522969,1
CAN,SHN,.38147146,.6937086,.65519351,1
CAN,SLB,.87143666,.14224601,.13450456,1
CAN,SLE,.95237088,.054447379,.048850376,1
CAN,SLV,.75274336,.37682155,.37212101,0
CAN,SMR,.75703925,.28335762,.40530127,0
CAN,SOM,.99342746,.0098458957,.0028598753,0
CAN,SPM,.68015993,.5077914,.41236094,1
CAN,SRB,.75442755,.036479272,.060831346,0
CAN,SSD,.9968605,.0040741675,.001741587,1
CAN,STP,.78402752,.3525137,.30041727,0
CAN,SUR,.80860162,.1888535,.19346391,0
CAN,SVK,.78098559,.21067603,.24788105,0
CAN,SVN,.63921946,.31138843,.34742364,0
CAN,SWE,.61542469,.45682526,.54718155,0
CAN,SWZ,.95632297,.047072224,.046042059,1
CAN,SXM,.83693749,.19598691,.19683515,1
CAN,SYC,.7788102,.29188693,.25545573,1
CAN,SYR,.97925669,.014364631,.018102739,0
CAN,TCA,.96497649,.054640397,.037576247,1
CAN,TCD,.93726385,.080403998,.06463138,1
CAN,TGO,.89074439,.17121422,.13844313,1
CAN,THA,.89383173,.14672126,.11276332,0
CAN,TJK,.87285161,.038296867,.16998233,0
CAN,TKL,.7937606,.22891887,.21616168,1
CAN,TKM,.96247345,.042795885,.034857526,0
CAN,TLS,.98405343,.023117961,.017644726,0
CAN,TON,.85028636,.1707356,.15568723,1
CAN,TTO,.43493521,.63662094,.60215724,1
CAN,TUN,.89454424,.14619724,.12282903,0
CAN,TUR,.97921264,.051197693,.025363,0
CAN,TUV,.95159966,.051054575,.056662746,1
CAN,TWN,.97543484,.019320451,.03079731,0
CAN,TZA,.95609754,.046270974,.044585571,1
CAN,UGA,.75172055,.27652952,.2617549,1
CAN,UKR,.81309843,.1692533,.22272129,0
CAN,URY,.68610567,.42853248,.41838944,0
CAN,USA,.47436392,.60401666,.57361108,1
CAN,UZB,.94591087,.050430149,.067569621,0
CAN,VAT,.76066393,.31702727,.40686378,0
CAN,VCT,.97636205,.018939713,.024213228,1
CAN,VEN,.75715834,.37037489,.36537978,0
CAN,VGB,.88869733,.13397646,.12856095,1
CAN,VIR,.70412195,.34810737,.32639968,1
CAN,VNM,.99355751,.032498825,.0069609685,0
CAN,VUT,.79502708,.2584123,.22914666,1
CAN,WLF,.85487038,.22757877,.18480934,1
CAN,WSM,.74256819,.28848022,.27555701,1
CAN,YEM,.95412588,.044694513,.041281819,0
CAN,ZAF,.86130285,.15400499,.15539841,1
CAN,ZMB,.85335422,.16054428,.15402086,1
CAN,ZWE,.84875125,.1676324,.15865779,1
CCK,ABW,.83364791,.1081429,.10052382,1
CCK,AFG,.95445931,.0097684208,.03281749,0
CCK,AGO,.9837482,.049520407,.029756131,0
CCK,AIA,.83007121,.0097864773,.0097864773,1
CCK,ALA,.92117667,.1035193,.18326432,0
CCK,ALB,.94431818,.0027610848,.038048822,0
CCK,AND,.94136268,.11990049,.092905164,0
CCK,ARE,.91386724,.084309824,.084501736,1
CCK,ARG,.93902487,.10985558,.095197916,0
CCK,ARM,.94215351,.024816507,.040156104,0
CCK,ASM,.87310606,.12760335,.12689394,1
CCK,ATG,.8195793,.041262135,.041262135,1
CCK,AUS,.7948727,.20600502,.20576222,1
CCK,AUT,.85266984,.10346421,.10204213,0
CCK,AZE,.98359764,.01522621,.018448532,0
CCK,BDI,.99745077,.0095119122,.0055981814,0
CCK,BEL,.89426661,.1252325,.14069149,0
CCK,BEN,.98319453,.028298436,.016558383,0
CCK,BES,.79627842,.063885666,.061852988,1
CCK,BFA,.99368232,.023571773,.013865876,0
CCK,BGD,.93164903,.048751276,.068395101,0
CCK,BGR,.92378891,.072649151,.088333599,0
CCK,BHR,.98886555,.0074062026,.010211465,1
CCK,BHS,.82199955,.024379656,.023491623,1
CCK,BIH,.95486826,.0087788003,.035459332,0
CCK,BLM,.93809712,.10378403,.062300958,0
CCK,BLR,.93004763,.062852129,.075236663,0
CCK,BLZ,.86205655,.12255197,.11610015,1
CCK,BMU,.75806999,.24447981,.24298204,1
CCK,BOL,.97271025,.07385949,.060121749,0
CCK,BRA,.95542926,.10785113,.070136413,0
CCK,BRB,.82177651,.035154812,.035154812,1
CCK,BRN,.92945743,.07118243,.070343442,1
CCK,BTN,.99595517,.0012542779,.0012287265,1
CCK,BWA,.92736328,.084135003,.072712429,1
CCK,CAF,.86575443,.017204,.010115348,0
CCK,CAN,.84465903,.17342715,.16379838,1
CCK,CCK,.375,.625,.625,1
CCK,CHE,.88458031,.11214865,.14392072,0
CCK,CHL,.94590592,.10416634,.08905714,0
CCK,CHN,.99746561,.004151857,.0025378717,0
CCK,CIV,.98706251,.027642876,.016374333,0
CCK,CMR,.89795494,.076007612,.065059341,1
CCK,COD,.97076786,.031788945,.018480543,0
CCK,COG,.92659265,.052293882,.030731216,0
CCK,COK,.88018185,.11981818,.11981818,1
CCK,COL,.95879108,.096881278,.080718629,0
CCK,COM,.99320853,.025398165,.014941191,0
CCK,CPV,.84268433,.044498738,.026735868,0
CCK,CRI,.95011818,.10159691,.085994191,0
CCK,CUB,.96694368,.09127105,.074370049,0
CCK,CUW,.77545959,.031198798,.027156413,0
CCK,CXR,.68089432,.31969735,.31910568,1
CCK,CYM,.76746631,.23545429,.23422928,1
CCK,CYP,.88695824,.10547942,.11242042,0
CCK,CZE,.91665536,.077962331,.08532697,0
CCK,DEU,.86209947,.14194813,.16776553,0
CCK,DJI,.98947376,.040261917,.023052292,0
CCK,DMA,.76107031,.13001119,.12660217,1
CCK,DNK,.86252129,.15622188,.19285029,0
CCK,DOM,.95470005,.088506021,.071129709,0
CCK,DZA,.98903733,.025674457,.016577424,0
CCK,ECU,.96818376,.085149318,.069914438,0
CCK,EGY,.9626503,.040681124,.037838396,0
CCK,ERI,1,.001856276,0,1
CCK,ESH,.99348432,.025307156,.014366203,0
CCK,ESP,.93603039,.11054315,.09403076,0
CCK,EST,.92358345,.077940084,.081599616,0
CCK,ETH,.99956328,.0017994235,.00043681212,0
CCK,FIN,.90353739,.12074491,.12423526,0
CCK,FJI,.9360075,.051255502,.050660722,1
CCK,FLK,.75,.25,.25,1
CCK,FRA,.91456395,.13561472,.11078823,0
CCK,FRO,.90075445,.066323735,.17482305,0
CCK,FSM,.91148382,.088589057,.088497616,1
CCK,GAB,.98063463,.068215705,.04011935,0
CCK,GBR,.81150424,.20003748,.19496199,1
CCK,GEO,.98022515,.023219543,.021389315,0
CCK,GGY,.75076729,.24912308,.24912308,1
CCK,GHA,.89914072,.079062335,.078636654,1
CCK,GIB,.84141713,.17933452,.1733118,1
CCK,GIN,.99281424,.026872674,.015808614,0
CCK,GLP,.85302836,.054748271,.031743128,0
CCK,GMB,.98448592,.026653206,.018136842,1
CCK,GNB,.88243324,.015115457,.010139636,0
CCK,GNQ,.96259522,.06247532,.046486333,0
CCK,GRC,.88677603,.099457815,.11205983,0
CCK,GRD,.82966572,.012500774,.012500774,1
CCK,GRL,.98554993,.020826919,.021681881,0
CCK,GTM,.97332573,.073651142,.06001712,0
CCK,GUF,.88275981,.057045657,.032961305,0
CCK,GUM,.89823765,.11315841,.10663551,1
CCK,GUY,.82772797,.033418763,.033182498,1
CCK,HKG,.9343406,.066913068,.065561779,0
CCK,HND,.96645063,.091109343,.074403591,0
CCK,HRV,.89289886,.11497647,.1262628,0
CCK,HTI,.8171249,.049087461,.02113764,0
CCK,HUN,.94417775,.069330677,.062585905,0
CCK,IDN,.98367721,.014905783,.000046665031,0
CCK,IMN,.75407231,.24528219,.24568851,1
CCK,IND,.93397152,.052468956,.056599773,1
CCK,IOT,.75,.25,.25,1
CCK,IRL,.81376171,.19249366,.1900813,1
CCK,IRN,.96292156,.00016818865,.036874808,0
CCK,IRQ,.95505559,.042687058,.042946674,0
CCK,ISL,.82550138,.17899759,.20715998,0
CCK,ISR,.92007226,.083508357,.08168713,0
CCK,ITA,.92056328,.098976806,.10238841,0
CCK,JAM,.82234198,.015087508,.00898722,1
CCK,JEY,.76351029,.23920226,.23730564,1
CCK,JOR,.95729554,.044533934,.04270171,0
CCK,JPN,.97980046,.084550932,.020290608,0
CCK,KAZ,.96090096,.041049808,.042275868,0
CCK,KEN,.89896834,.10126808,.10094556,1
CCK,KGZ,.98336548,.020469716,.018745087,0
CCK,KHM,.95825511,.047793742,.042559758,0
CCK,KIR,.93941867,.061554361,.060581319,1
CCK,KNA,.83499938,.0052605658,.0057306588,1
CCK,KOR,.95346361,.055879984,.046519998,0
CCK,KWT,.99332809,.0070730108,.0067979735,0
CCK,LAO,.99914861,.0059581213,.0018730343,0
CCK,LBN,.95902228,.05602153,.046707075,0
CCK,LBR,.99848926,.0015123396,.0015107581,1
CCK,LBY,.99938869,.0031476554,.00035442959,0
CCK,LCA,.75926679,.063101575,.062868789,1
CCK,LIE,.88474005,.0059624081,.15727928,0
CCK,LKA,.92858267,.054185014,.045593213,1
CCK,LSO,.95271444,.055699445,.047319591,1
CCK,LTU,.92078519,.064673007,.079457559,0
CCK,LUX,.89311916,.12611291,.11261564,0
CCK,LVA,.91567039,.064612515,.085564211,0
CCK,MAC,.95490712,.047492608,.045593053,0
CCK,MAF,.81396198,.058940157,.051096492,0
CCK,MAR,.98106682,.0342208,.025155019,0
CCK,MCO,.95241886,.10066453,.083103023,0
CCK,MDA,.95177525,.065216355,.065122403,0
CCK,MDG,.98960775,.034352776,.020297073,0
CCK,MDV,.95833331,.0017659204,0,1
CCK,MEX,.95733243,.095475711,.080107473,0
CCK,MHL,.8635962,.13640381,.13640381,1
CCK,MKD,.95431101,.024742594,.058747932,0
CCK,MLI,.99589258,.015789008,.0090363715,0
CCK,MLT,.9007777,.11635068,.10931046,1
CCK,MMR,.99889553,.0039675049,.00054794078,0
CCK,MNE,.92471886,.048746191,.054660697,0
CCK,MNG,.98647004,.012993734,.015207752,0
CCK,MNP,.85166723,.15185958,.14833277,1
CCK,MOZ,.98841757,.035833079,.021610003,0
CCK,MRT,.99727631,.012032027,.0059920861,0
CCK,MSR,.83127379,.0061787074,.0061787074,1
CCK,MTQ,.8502202,.053321082,.031367641,0
CCK,MUS,.85671443,.070067756,.050944038,1
CCK,MWI,.98869175,.011339631,.011316956,1
CCK,MYS,.94316578,.05716233,.056554619,1
CCK,MYT,.98754549,.046576474,.027399933,0
CCK,NAM,.94708711,.050079726,.055576507,1
CCK,NCL,.9750492,.085995987,.050538834,0
CCK,NER,.91907883,.012692766,.0067465962,0
CCK,NFK,.76724976,.12987198,.1292517,1
CCK,NGA,.88675845,.036765121,.036355887,1
CCK,NIC,.96672827,.090037599,.073413759,0
CCK,NIU,.91421568,.085784316,.085784316,1
CCK,NLD,.8475678,.14762013,.18171075,0
CCK,NOR,.85145801,.11027067,.20238134,0
CCK,NPL,.96279311,.0011707389,.0010152925,0
CCK,NRU,.87257284,.12784696,.12742718,1
CCK,NZL,.79422277,.20703188,.20718318,1
CCK,OMN,.99333012,.0057149506,.0057063475,0
CCK,PAK,.91033995,.067807421,.059152685,1
CCK,PAN,.94762558,.091478094,.077091508,0
CCK,PCN,.78571427,.0012842466,0,1
CCK,PER,.97105545,.079714894,.064980999,0
CCK,PHL,.92579561,.080757529,.073717318,1
CCK,PLW,.85384393,.14698948,.1461561,1
CCK,PNG,.88879699,.033823561,.021236565,1
CCK,POL,.90769523,.09328264,.099462807,0
CCK,PRI,.89614332,.14323719,.13182545,1
CCK,PRK,.99998969,.011440543,.000011592391,0
CCK,PRT,.92836183,.12862432,.096193507,0
CCK,PRY,.98162127,.048869606,.03978613,0
CCK,PSE,.99998027,.0031501821,9.8800829e-06,0
CCK,PYF,.97531378,.092388421,.054309707,0
CCK,QAT,.99046594,.0086111948,.0063140178,0
CCK,REU,.89649665,.065097228,.038499262,0
CCK,ROU,.91393459,.11383172,.10693845,0
CCK,RUS,.94798338,.049522284,.05774783,0
CCK,RWA,.96705633,.038588427,.034830317,1
CCK,SAU,.99534327,.0049844086,.0030907905,0
CCK,SDN,.9986378,.0018988677,0,1
CCK,SEN,.99573225,.01463361,.0083139176,0
CCK,SGP,.91278839,.088151373,.086308934,1
CCK,SHN,.75,.25,.25,1
CCK,SLB,.86097252,.051232502,.051220652,1
CCK,SLE,.89356673,.01956477,.018581158,1
CCK,SLV,.96642864,.091875918,.075013421,0
CCK,SMR,.95559818,.070010975,.080574498,0
CCK,SOM,.99990028,.0024069278,.000090070345,0
CCK,SPM,.96875,.11686644,.068750001,0
CCK,SRB,.95430487,.0093685482,.01523444,0
CCK,SSD,.97787035,.00099019962,0,1
CCK,STP,.91542411,.088724472,.056208987,0
CCK,SUR,.8498587,.066683479,.073058836,0
CCK,SVK,.92643744,.06754452,.075862184,0
CCK,SVN,.89951384,.10364209,.11708469,0
CCK,SWE,.85561723,.1592789,.19928554,0
CCK,SWZ,.98360318,.016668336,.016812976,1
CCK,SXM,.82917774,.062753521,.063258499,1
CCK,SYC,.81594211,.085297756,.070824064,1
CCK,SYR,.99808508,.0030809375,.0022295944,0
CCK,TCA,.80179065,.016583763,.012345041,1
CCK,TCD,.99103045,.018536126,.010664152,0
CCK,TGO,.98923016,.03943764,.023073552,0
CCK,THA,.95804697,.050621297,.042116761,0
CCK,TJK,.96396124,.01051308,.042962689,0
CCK,TKL,.91751993,.082493238,.082480088,1
CCK,TKM,.98959619,.012037357,.0091293007,0
CCK,TLS,.88487506,.0066627162,.0043768059,0
CCK,TON,.94059497,.061344925,.059405059,1
CCK,TTO,.76950753,.22696926,.22603305,1
CCK,TUN,.98301893,.037399832,.025106389,0
CCK,TUR,.99519449,.014023123,.0057428335,0
CCK,TUV,.98165137,.018360406,.018348623,1
CCK,TWN,.999879,.0019806752,.00010005036,0
CCK,TZA,.98344088,.016399551,.016448544,1
CCK,UGA,.9004879,.099495776,.09942805,1
CCK,UKR,.94229656,.049537696,.061149113,0
CCK,URY,.92657244,.11925981,.10590009,0
CCK,USA,.79752201,.21034369,.20766354,1
CCK,UZB,.98424649,.014135467,.017776694,0
CCK,VAT,.95454544,.07833904,.081249997,0
CCK,VCT,.8377142,.0062018819,.0071000857,1
CCK,VEN,.96714664,.090247907,.073467389,0
CCK,VGB,.8395834,.04275471,.040624999,1
CCK,VIR,.82012373,.11738034,.11295024,1
CCK,VNM,.99977356,.0078748045,.00049815804,0
CCK,VUT,.88909453,.080870554,.071020938,1
CCK,WLF,.98599458,.052376471,.030811947,0
CCK,WSM,.89671749,.10378495,.1032825,1
CCK,YEM,.98716789,.014949217,.012882384,0
CCK,ZAF,.94596213,.05376495,.058117744,1
CCK,ZMB,.94195831,.057679102,.05829329,1
CCK,ZWE,.93986285,.06016035,.060299773,1
CHE,ABW,.75364345,.26115954,.34031925,0
CHE,AFG,.86482996,.01794358,.12615702,0
CHE,AGO,.85354561,.17838769,.21959592,0
CHE,AIA,.98104423,.017560642,.02253563,0
CHE,ALA,.79276389,.19403526,.53473091,0
CHE,ALB,.81881231,.015200856,.17887825,0
CHE,AND,.63130885,.40242621,.50451803,1
CHE,ARE,.82038355,.15816662,.21341921,0
CHE,ARG,.6773535,.34268156,.46458724,0
CHE,ARM,.8205784,.069315255,.21633688,0
CHE,ASM,.76561707,.229772,.29247266,0
CHE,ATG,.92304814,.074039884,.095015623,0
CHE,AUS,.60662806,.37727246,.48922992,0
CHE,AUT,.59984457,.22003239,.28549311,1
CHE,AZE,.94492775,.041609306,.079846978,0
CHE,BDI,.96482873,.039365403,.043113593,1
CHE,BEL,.62510502,.33296236,.51148504,1
CHE,BEN,.87734389,.11696474,.12763113,1
CHE,BES,.87328881,.13515972,.17266209,0
CHE,BFA,.91242993,.09758576,.10684861,1
CHE,BGD,.82144928,.095134377,.223369,0
CHE,BGR,.78705734,.16696517,.2923919,0
CHE,BHR,.95833176,.018057164,.03931766,0
CHE,BHS,.95583695,.04524117,.054094903,0
CHE,BIH,.67547423,.026350126,.16015966,0
CHE,BLM,.6228056,.4221015,.46285176,1
CHE,BLR,.80411261,.14782472,.2758798,0
CHE,BLZ,.71689546,.28487054,.37706462,0
CHE,BMU,.54445523,.44547385,.57097125,0
CHE,BOL,.75194365,.27030089,.37119573,0
CHE,BRA,.68750453,.36756662,.45541877,0
CHE,BRB,.93430191,.063081041,.0809521,0
CHE,BRN,.86883122,.12861085,.16296342,0
CHE,BTN,.98638648,.0028409886,.0051008593,0
CHE,BWA,.86571807,.15511361,.16769974,0
CHE,CAF,.93537152,.071211368,.077945538,1
CHE,CAN,.61735833,.37708655,.47491342,1
CHE,CCK,.88458031,.11214865,.14392072,0
CHE,CHE,.57477212,.37785575,.53402925,1
CHE,CHL,.6854043,.33960298,.46280193,0
CHE,CHN,.99432164,.011369604,.0069358945,0
CHE,CIV,.88223588,.113984,.12529762,1
CHE,CMR,.8084417,.1986997,.23424502,1
CHE,COD,.88420886,.13081729,.14217833,1
CHE,COG,.80659628,.21641822,.23679918,1
CHE,COK,.77868897,.21499915,.2759091,0
CHE,COL,.69028068,.3369472,.46143651,0
CHE,COM,.90614748,.10514712,.11513011,1
CHE,CPV,.86832106,.16037388,.19740871,0
CHE,CRI,.68679518,.33897468,.46266097,0
CHE,CUB,.69482142,.33418784,.45912373,0
CHE,CUW,.94083351,.079075962,.091366731,0
CHE,CXR,.79329717,.20313558,.25772461,0
CHE,CYM,.56063169,.43028349,.551211,0
CHE,CYP,.74237132,.21869856,.34064254,0
CHE,CZE,.77785164,.17131269,.28024712,0
CHE,DEU,.62727904,.29464379,.49520367,1
CHE,DJI,.85348612,.16548796,.17763861,1
CHE,DMA,.75097847,.24890584,.31012413,0
CHE,DNK,.67684865,.30109593,.53668123,0
CHE,DOM,.70846826,.32284299,.43646544,0
CHE,DZA,.91705334,.089676261,.094741896,0
CHE,ECU,.71706939,.30907103,.42530531,0
CHE,EGY,.91834116,.079632193,.09397427,0
CHE,ERI,.99567574,.0067603779,.0023977486,0
CHE,ESH,.90633309,.10231518,.10935008,0
CHE,ESP,.67659581,.33807468,.44623601,0
CHE,EST,.82281095,.16028941,.23742916,0
CHE,ETH,.99790525,.0048735938,.0020350304,0
